DATA,LAHTI,PORVO,MUSTI,FLOW
11.8.2014,7.2,7.9,16.6,2.3
12.8.2014,0,4.1,0,2
13.8.2014,0.4,12.5,11.9,2.3
14.8.2014,0,0,4.2,2.8
15.8.2014,1.9,9,0.7,2.8
16.8.2014,3,9,0.2,2.3
17.8.2014,2.3,0.8,5.8,1.6
18.8.2014,17.7,2.1,15.2,2
19.8.2014,5.7,4,8.6,3.2
20.8.2014,8.4,23.4,13.5,4.2
21.8.2014,5.1,0.2,0.3,4.8
22.8.2014,0.1,2.6,8.5,4.8
23.8.2014,0.4,2.6,1.5,4.1
24.8.2014,0.7,0.4,2.6,3.2
25.8.2014,9.4,12.9,7.8,2.8
26.8.2014,3.2,0.6,9.4,2.9
27.8.2014,2.9,1.3,5.9,4.1
28.8.2014,2.1,2.3,0.8,5.3
29.8.2014,2.2,2.1,1.1,5
30.8.2014,0.1,0,0,4.2
31.8.2014,0,0,0,3.8
1.9.2014,0,0,0,3.3
2.9.2014,0.1,0,0,3.1
3.9.2014,0,1.5,0,2.9
4.9.2014,0,0,0,2.7
5.9.2014,0,0,0,2.5
6.9.2014,0,0,0,2.5
7.9.2014,0,0,0,2.5
8.9.2014,0,0,0,2.2
9.9.2014,4.2,2.4,3.7,1.6
10.9.2014,0,1.6,0,1.8
11.9.2014,0,0,0,1.6
12.9.2014,0,0,0,1.8
13.9.2014,0,0,0,2
14.9.2014,0,0,0,2.2
15.9.2014,0,0,0,1.6
16.9.2014,0,0,0,1.5
17.9.2014,0,0,0,1.4
18.9.2014,0,0,0,1.6
19.9.2014,0,0,0,1.4
20.9.2014,0,0.1,0,1.2
21.9.2014,1.3,0,0,1.3
22.9.2014,8.9,28.3,11.1,1.4
23.9.2014,2.1,0,0.6,1.7
24.9.2014,0.8,15.2,1.1,2
25.9.2014,5.8,2.2,13.4,2.6
26.9.2014,5.7,5.6,5.9,3.1
27.9.2014,0,0,0,4.2
28.9.2014,0,0,0,5.2
29.9.2014,0,0,0,4.7
30.9.2014,0.2,0,0,3.6
1.10.2014,0,0,0,3.1
2.10.2014,0,0.2,0,2.6
3.10.2014,0.06,3.3,9.4,2.5
4.10.2014,0.06,7.5,1,2.5
5.10.2014,0.06,0,0,3.1
6.10.2014,0.06,0,0,3.4
7.10.2014,0.06,0,0,3.3
8.10.2014,4,2.3,1.4,3.2
9.10.2014,3.4,6.8,3,2.6
10.10.2014,0.1,0.1,1.7,3.3
11.10.2014,0,0,0,3.8
12.10.2014,0,0.2,0,4.1
13.10.2014,0,6.4,0.3,3.7
14.10.2014,0,1.7,0,3.5
15.10.2014,0,0,0,3.4
16.10.2014,0,0,0,3.1
17.10.2014,0,0,0,2.8
18.10.2014,0.3,1.3,2,2.9
19.10.2014,12.8,8.5,7.9,2.6
20.10.2014,0.06,0.1,0,4.9
21.10.2014,0.06,0,0,7
22.10.2014,0,0,0,5.5
23.10.2014,0,0,0,4.2
24.10.2014,0,0,1.9,3.8
25.10.2014,0.5,0.1,0.1,3.7
26.10.2014,0.4,0.6,0,3.4
27.10.2014,1.1,0.9,1.8,3.3
28.10.2014,0.8,0,0,3.3
29.10.2014,0.4,0.6,0.2,2.8
30.10.2014,0,0.1,0,2.9
31.10.2014,0,0.1,0,2.9
1.11.2014,0.3,0.4,0.3,2.8
2.11.2014,6.7,4.4,2.3,2.9
3.11.2014,0.7,4.4,1.6,3
4.11.2014,0.9,2.2,0.4,3.5
5.11.2014,0.06,0.1,0.06,4.2
6.11.2014,10.8,17.6,14.7,4.4
7.11.2014,2.4,2,0.4,6.7
8.11.2014,0,0,0,11.8
9.11.2014,0.2,0.3,0.5,9.9
10.11.2014,0.4,1.8,0.9,8.9
11.11.2014,0.5,1.3,0.2,10.6
12.11.2014,0.5,0,0.1,11.1
13.11.2014,0.2,0,0.2,10
14.11.2014,0,0.1,0,8.5
15.11.2014,0,0,0,7.7
16.11.2014,0,0,0,7
17.11.2014,0,0,0,6.4
18.11.2014,0,0,0,6
19.11.2014,0.06,0,0.1,5.3
20.11.2014,0,0,0,4.7
21.11.2014,5.5,10.5,1,4.6
22.11.2014,0.06,0,0,4.3
23.11.2014,0.2,0,0,4.1
24.11.2014,0,0.1,0.1,3.7
25.11.2014,0.9,0.5,1.3,3.9
26.11.2014,0.4,0.7,0.1,3.9
27.11.2014,0.2,0.8,0.2,5.2
28.11.2014,0.3,0.8,1.9,5.9
29.11.2014,0.9,0.4,0.1,6.3
30.11.2014,0,0,0,6.1
1.12.2014,0,0,0,5.5
2.12.2014,0,0,0,5
3.12.2014,0,0,0,4.7
4.12.2014,0,0,0,4.4
5.12.2014,1.1,1.7,1.4,4.4
6.12.2014,7.4,4.4,4.4,4.3
7.12.2014,1.6,2.3,3,4.4
8.12.2014,6.8,8.5,6.2,6.4
9.12.2014,0,2,11,16.3
10.12.2014,2,1.9,5,18.2
11.12.2014,1,2.8,0,15.4
12.12.2014,3.8,14,4.9,15.2
13.12.2014,10.3,2.9,10,15.8
14.12.2014,0.8,0,2,15.8
15.12.2014,2.1,4.4,5,14.6
16.12.2014,2.2,3.3,3.5,18.4
17.12.2014,2.3,1.7,0.8,22.7
18.12.2014,3.2,7.6,5.5,25.7
19.12.2014,2.2,4.2,1.4,23.3
20.12.2014,0.2,0,0.2,26.1
21.12.2014,0,0,0.2,24.2
22.12.2014,0,3,1.4,19
23.12.2014,0,0,0,14.4
24.12.2014,8.5,5.2,8.3,11.1
25.12.2014,0.2,0,0,9.8
26.12.2014,3.1,0.4,1.6,9.2
27.12.2014,0.06,0,0.1,8.8
28.12.2014,0.06,0,0,8.7
29.12.2014,0.6,0.4,0.9,8
30.12.2014,7.3,9.8,7.5,7
31.12.2014,0,0,0,7.1
01.01.2015,0,0.9,1.5,8.3
02.01.2015,9.1,4.4,4.9,10.8
03.01.2015,4.6,2.6,4.2,27.2
04.01.2015,0.1,0,0.2,32
05.01.2015,0,0,0,25.5
06.01.2015,0,0,0.1,18.5
07.01.2015,0.6,0.3,0.3,14.3
08.01.2015,3.1,3.8,3.7,12.7
09.01.2015,0.8,0.7,1.4,12.1
10.01.2015,2.5,5.1,4.3,11
11.01.2015,1.8,3.1,0.9,10
12.01.2015,4.3,4.3,4.5,8.9
13.01.2015,8,4.3,6.9,7.8
14.01.2015,0,1.1,0.1,7.6
15.01.2015,3.4,5.8,7.3,7.4
16.01.2015,2.2,3.6,2.4,7
17.01.2015,0.3,1.5,3.5,8
18.01.2015,3.6,0,0,10.8
19.01.2015,0.5,0.1,1.3,10.9
20.01.2015,0,0,0,10
21.01.2015,0,0,0,8.8
22.01.2015,1.5,0.5,1.1,7.8
23.01.2015,3.8,0.7,4,7.1
24.01.2015,0,0,0,6.5
25.01.2015,0,0,0.1,6.1
26.01.2015,0,0,0.06,5.7
27.01.2015,3,0.7,1.6,5.4
28.01.2015,1.3,0.1,1.3,5.1
29.01.2015,1.2,3,4,4.9
30.01.2015,0,0,0,4.7
31.01.2015,5.5,11.1,8.3,4.5
01.02.2015,7.3,8.5,7.8,4.3
02.02.2015,7.9,10.1,12.4,4.2
03.02.2015,1.7,0.7,1,4
04.02.2015,0.5,0,0.2,4
05.02.2015,1.6,1.2,2.2,3.9
06.02.2015,0.9,0.2,0.4,3.8
07.02.2015,0,0.6,0.06,3.7
08.02.2015,0,0,0,3.6
09.02.2015,0.2,0.3,0.4,3.6
10.02.2015,0,0,0,3.5
11.02.2015,0,0,0,3.5
12.02.2015,0,0,0,3.5
13.02.2015,0.8,1,0,3.5
14.02.2015,0.4,0.9,2.1,3.4
15.02.2015,0,0,0,3.3
16.02.2015,0,0,0,3.2
17.02.2015,1.7,1,1.1,3.1
18.02.2015,0,0,0,3.2
19.02.2015,0.1,0.6,0,3.3
20.02.2015,0.6,2.4,1.9,5.2
21.02.2015,2.7,2.9,4.5,12.3
22.02.2015,2.7,2.4,3.1,18.9
23.02.2015,2.4,2.1,5.3,21.4
24.02.2015,3.5,3,0,21.6
25.02.2015,0,0,0,27.5
26.02.2015,0,0,0,31.2
27.02.2015,0,0,0,29.2
28.02.2015,0,0,0,26.4
01.03.2015,0.2,0.9,3.2,23.6
02.03.2015,3.3,7.5,5.5,22.4
03.03.2015,6.1,6.2,6.8,27.3
04.03.2015,1.1,0.4,2.5,34.8
05.03.2015,0.2,0,0.5,39.3
06.03.2015,5.6,3.6,2.5,37.8
07.03.2015,0.1,0,0.1,35.4
08.03.2015,1.3,0.3,0.7,40.7
09.03.2015,0,0,0,54.1
10.03.2015,0,0.1,0,61
11.03.2015,0,0,0,60.6
12.03.2015,0,0,0,58.3
13.03.2015,0,0,0,51.3
14.03.2015,0,0,0,43.2
15.03.2015,0,0,0,36.4
16.03.2015,0,0,0,31.6
17.03.2015,0,0,0,27.4
18.03.2015,0,0,0,24.2
19.03.2015,0,0,0,21.7
20.03.2015,0,0,0,20
21.03.2015,0,0,0,18.1
22.03.2015,0.8,0.1,0,15.5
23.03.2015,2.1,1.2,1,13.6
24.03.2015,0.3,0.2,0.2,13.6
25.03.2015,0.06,1,0.06,14.4
26.03.2015,0,0,0,14
27.03.2015,0.1,3,1.5,12.1
28.03.2015,3.5,2.7,3.2,11.6
29.03.2015,2.5,4,5.1,13.7
30.03.2015,8.3,21.4,20.2,17.4
31.03.2015,1.5,0.6,0.9,24
01.04.2015,0.5,0.2,0,41.4
02.04.2015,1.1,1.9,1.2,43.3
03.04.2015,0.5,1.2,0.2,42.1
04.04.2015,1.4,1.9,1,37.9
05.04.2015,0,0,0,35.9
06.04.2015,0,0,0,33.7
07.04.2015,0,0,0,31.1
08.04.2015,0,0,0,28.8
09.04.2015,0,0,0,27.2
10.04.2015,0,0,0,25.7
11.04.2015,0,0,0,23.9
12.04.2015,0.4,0,0,21.8
13.04.2015,0.06,0,0,20.6
14.04.2015,0.1,0.7,0.4,18.9
15.04.2015,1.5,0,0.2,17.1
16.04.2015,1.5,0.7,1.6,15.9
17.04.2015,4.8,2,1.1,14.9
18.04.2015,0.06,0,0,14.6
19.04.2015,0,0.9,0,14
20.04.2015,0.06,0,0,12.6
21.04.2015,0,0,0,11.9
22.04.2015,2.9,1.3,1,10.7
23.04.2015,0.1,0,0,9.6
24.04.2015,0,0,0,9.5
25.04.2015,0.5,0.3,0.4,9
26.04.2015,3.3,3.2,4,8.3
27.04.2015,14.5,11.2,16,7.9
28.04.2015,0.7,0.8,0.4,14.4
29.04.2015,21.8,18.4,18.7,24.3
30.04.2015,0,0,0,39.1
01.05.2015,0.5,0.1,0.06,38.7
02.05.2015,11.5,11.9,12.7,31.6
03.05.2015,0,0,0,30.9
04.05.2015,0,0,0,32
05.05.2015,0,0,0,27.1
06.05.2015,1.5,3.5,4.6,22
07.05.2015,0.5,2.8,0.5,19.9
08.05.2015,0,0,0,18.4
09.05.2015,0.06,0,0,16.7
10.05.2015,0.06,0.1,0,15
11.05.2015,0,0,0,13.2
12.05.2015,14.8,7.7,13.7,12
13.05.2015,3.3,5.5,2,12.2
14.05.2015,1.3,1.7,0.4,18.9
15.05.2015,1.4,0,0.1,20.3
16.05.2015,0,0,0.06,17.8
17.05.2015,0.6,0.1,0,15.3
18.05.2015,5.8,0.8,2.4,13.4
19.05.2015,0,0,0.1,12.3
20.05.2015,0,3.4,0.4,12
21.05.2015,7.6,3.9,8,11.3
22.05.2015,0,0,0,11.7
23.05.2015,0.1,2.7,0.06,11.9
24.05.2015,0,0.2,0,10.6
25.05.2015,0,0,0,9.2
26.05.2015,0.2,0.5,0.1,8
27.05.2015,0,0,0,7.4
28.05.2015,0,0,0,6.8
29.05.2015,0.1,0,0.1,6.1
30.05.2015,0.1,0.2,0.4,5.5
31.05.2015,0,0,0.2,5.2
01.06.2015,1.2,1.4,1.5,4.7
02.06.2015,1.5,1.3,2.8,4.4
03.06.2015,0.5,2.5,1.4,4.2
04.06.2015,0,0,0,4.1
05.06.2015,0,0,0,4.1
06.06.2015,0.06,0,0.4,3.6
07.06.2015,0.06,0,0.06,3.3
08.06.2015,0.9,11.4,1.3,3.2
09.06.2015,0,0,0,3.2
10.06.2015,0.06,0,0,3.1
11.06.2015,0,0.2,0.3,3.3
12.06.2015,0.5,0,0,3.4
13.06.2015,0,0.3,0.2,3
14.06.2015,4.2,10.2,8.5,2.8
15.06.2015,1.5,0.9,0,3.1
16.06.2015,0,0,0,2.9
17.06.2015,0,1.4,1.9,3.2
18.06.2015,11.9,17.2,16.7,3.2
19.06.2015,1.2,0.1,0.06,3.4
20.06.2015,5,4.6,4.3,3.9
21.06.2015,0,2.1,0.9,4.5
22.06.2015,1.9,3,1.7,4.5
23.06.2015,3.1,16,16.2,4.3
24.06.2015,7.2,4.2,4.5,4.6
25.06.2015,0,0,0,8.1
26.06.2015,0.5,0,0.1,7.2
27.06.2015,0.06,4.7,0.1,5.3
28.06.2015,0,0,0,4.5
29.06.2015,0,0,0,5.2
30.06.2015,22.5,3.3,6.7,4.8
01.07.2015,0,0,0,5.9
02.07.2015,0,0,0,7.1
03.07.2015,0,0,0,5.7
04.07.2015,0,0,0,4.4
05.07.2015,0,0,0,3.5
06.07.2015,2,1.8,4,3.2
07.07.2015,14,1.1,3.8,2.8
08.07.2015,7.8,4.5,3.6,2.9
09.07.2015,1.8,0,0,3.6
10.07.2015,1.2,0.8,6.5,3.9
11.07.2015,0.7,0.1,0.4,3.7
12.07.2015,2.5,1.5,1.5,3.2
13.07.2015,1.3,0.5,0.8,3.1
14.07.2015,0.1,0,0,2.9
15.07.2015,0,0,0,2.9
16.07.2015,1.6,1.5,7.3,2.7
17.07.2015,0.8,8.8,4.9,3.1
18.07.2015,1.8,7.6,1.5,3.1
19.07.2015,1.9,0.8,1.4,3.3
20.07.2015,0,0.1,0,3.3
21.07.2015,5.8,4.7,15.2,3.1
22.07.2015,15.7,4.1,2.9,3.4
23.07.2015,4.5,0.1,6.5,4.5
24.07.2015,0.3,0,0.1,5.5
25.07.2015,0,0,0.2,4.9
26.07.2015,4.8,9.5,1.4,4.2
27.07.2015,0.2,0,0,3.7
28.07.2015,0,0,0,3.5
29.07.2015,0,0.1,0.2,3.3
30.07.2015,0.5,16,4.5,3.2
31.07.2015,0.1,16,19.4,2.9
01.08.2015,0,0,0,2.9
02.08.2015,3.4,0,0.3,3.1
03.08.2015,0,0,0,2.8
04.08.2015,0,0,0,2.6
05.08.2015,4.2,10.7,5.4,2.7
06.08.2015,0.2,0.6,0.06,2.6
07.08.2015,0,0.6,0.06,2.6
08.08.2015,0.2,0,0,2.7
09.08.2015,0,0,0,2.6
10.08.2015,0,0,0,2.3
11.08.2015,0,0,0,2.1
12.08.2015,0,1.7,0,2.4
13.08.2015,0,0,0,2
14.08.2015,0,0,0,2.4
15.08.2015,0,0,0,2.3
16.08.2015,0,0,0,2.3
17.08.2015,0,0,0,1.9
18.08.2015,0,0,0,1.6
19.08.2015,0,0,0,1.9
20.08.2015,0,0,0,2.1
21.08.2015,0,0,0,2
22.08.2015,0,0,0,1.9
23.08.2015,0,0,0,1.9
24.08.2015,0,0,0,1.9
25.08.2015,0,0,0,1.8
26.08.2015,2.4,1.6,2.1,1.9
27.08.2015,13.5,6.2,9.3,1.9
28.08.2015,7.4,19.9,9.2,2.1
29.08.2015,10.5,0,0.2,2.9
30.08.2015,0,3.5,11.8,3.6
31.08.2015,0,0,0,3.2
01.09.2015,1.3,0,0,3.1
02.09.2015,0,6.5,2.8,3.2
03.09.2015,0.4,3,2.4,2.6
04.09.2015,0,0,2.2,2.4
05.09.2015,9.3,6,7.3,2.8
06.09.2015,3,0,0.06,4.4
07.09.2015,0.2,0,3.2,4.4
08.09.2015,0,0,0,3.8
09.09.2015,0,0,0,3.3
10.09.2015,0,0,0,2.8
11.09.2015,0,0,0,2.5
12.09.2015,0,0,0,2.4
13.09.2015,0,0,0,2.3
14.09.2015,0,0,0,2
15.09.2015,0.2,3.2,0.5,2.1
16.09.2015,2.1,1.5,2.5,2.1
17.09.2015,2.5,0.5,1.8,2
18.09.2015,14.2,3,7.9,2.3
19.09.2015,0.2,0.6,2.7,2.3
20.09.2015,0.6,1.8,0.5,3.1
21.09.2015,6.3,7.5,14.7,3.2
22.09.2015,0.2,0,0.1,2.8
23.09.2015,0,0,0,2.8
24.09.2015,0.9,3.1,1.3,2.9
25.09.2015,0,1.5,0,2.6
26.09.2015,0,3.7,0,2.6
27.09.2015,0.2,0,0.3,2.4
28.09.2015,0,0.6,0.1,2.3
29.09.2015,0,0,0,2.4
30.09.2015,0,0,0.1,2.3
01.10.2015,2.6,0.7,0.4,2.2
02.10.2015,0,0,0,2
03.10.2015,0,0,0,2
04.10.2015,0,0,0,2.1
05.10.2015,0,0,0,2.3
06.10.2015,0,0,0,1.8
07.10.2015,0,0,0,1.8
08.10.2015,0,0,0,1.9
09.10.2015,0,0,0,2
10.10.2015,0,0,0,1.9
11.10.2015,0,0,0,1.9
12.10.2015,0,0,0,1.8
13.10.2015,0,0,0,1.9
14.10.2015,0,0,0,1.9
15.10.2015,0,0,0,1.9
16.10.2015,0,0,0,1.9
17.10.2015,0,0,0,1.9
18.10.2015,0,0,0,1.7
19.10.2015,0,0,0,1.8
20.10.2015,0,0,0,1.8
21.10.2015,0,0,0,2
22.10.2015,5.4,7.2,7.8,1.9
23.10.2015,1.5,1.9,2.9,2
24.10.2015,0.06,0,0,2.1
25.10.2015,4.7,6.4,6.9,2.4
26.10.2015,0,0,0,2.5
27.10.2015,0,0,0,2.8
28.10.2015,0,0,0,2.9
29.10.2015,0,0,0,2.5
30.10.2015,0,0,0,2.1
31.10.2015,0,0,0,2
01.11.2015,0,0,0,2
02.11.2015,0,0,0,1.6
03.11.2015,0,0,0,1.6
04.11.2015,0,0,0,1.8
05.11.2015,0,0,0,1.4
06.11.2015,0.3,0,0,1.7
07.11.2015,4.2,4.6,3.3,2.3
08.11.2015,1.4,7.6,3.1,2.3
09.11.2015,7,5.4,6.1,2.5
10.11.2015,0,0,0.4,2.8
11.11.2015,1,0.5,0.6,3.5
12.11.2015,0,0.2,0.1,3.4
13.11.2015,3.7,5.7,5.8,3.2
14.11.2015,4.9,2.2,0.3,3.3
15.11.2015,3.2,2.6,3.7,4.3
16.11.2015,3,3.8,5.2,5.2
17.11.2015,3.6,6.3,6.6,6.3
18.11.2015,4.7,7.4,3,8.8
19.11.2015,5.1,17.7,5.4,10.6
20.11.2015,10,1.9,4.4,11.6
21.11.2015,1.9,0.7,3.3,14.5
22.11.2015,0.4,0.5,0.3,14.9
23.11.2015,0,0.7,0,12.9
24.11.2015,0.7,0.8,0.8,10
25.11.2015,0.3,0,0.06,8.1
26.11.2015,0.3,0.4,0.2,7.6
27.11.2015,0.1,0.8,0.4,7.4
28.11.2015,0.5,0.8,0.5,6.9
29.11.2015,0,4.8,6.2,6.5
30.11.2015,7.6,3.8,6.8,7.5
01.12.2015,0.8,0.3,0.3,12.4
02.12.2015,1.4,1.7,2.3,14.1
03.12.2015,0.8,1.5,0.8,12.1
04.12.2015,7,8.7,6.9,11.8
05.12.2015,3.2,2.7,5,16.1
06.12.2015,10,8.1,7.5,19.1
07.12.2015,0,0.1,0,24.4
08.12.2015,0.4,1,0,25.5
09.12.2015,0.1,1.7,0.5,20.4
10.12.2015,1.4,1.7,1.1,16.4
11.12.2015,0,1.3,0,15.1
12.12.2015,0,3.8,0.1,14.2
13.12.2015,0.4,0.1,0.2,12.9
14.12.2015,0.06,0,0,11.6
15.12.2015,0,0,0,10.4
16.12.2015,0,0.2,0.3,9.1
17.12.2015,4.1,3.3,6.2,8.2
18.12.2015,6.2,4.1,4.9,7.7
19.12.2015,2.8,2.2,2.2,12.5
20.12.2015,2.8,1,0.8,17.5
21.12.2015,0,0,0.1,19.5
22.12.2015,3.7,2.3,2,19.3
23.12.2015,0,0,0.1,16.4
24.12.2015,0.6,0.5,0.7,14.9
25.12.2015,1.2,2.2,1,14.5
26.12.2015,0.06,0.1,0.5,13.6
27.12.2015,0,0,0,12.4
28.12.2015,0,0,0,10.3
29.12.2015,0,0,0,8
30.12.2015,0,0,0,6.9
31.12.2015,0,0,0.06,6.3
01.01.2016,0.2,0.2,0.4,5.3
02.01.2016,0.06,0.3,0.2,4.8
03.01.2016,1.6,1,1.5,4.2
04.01.2016,0.3,0,0.1,3.4
05.01.2016,0.1,0.6,0.2,3
06.01.2016,0,0,0,2.9
07.01.2016,0,0,0,2.4
08.01.2016,0,0,0,2.3
09.01.2016,0,0,0.1,2.2
10.01.2016,0,0,0.1,1.9
11.01.2016,0.2,4.5,1.4,1.8
12.01.2016,4.8,5.8,3.6,1.7
13.01.2016,4.2,1.3,2.7,1.6
14.01.2016,1.7,0,0.2,1.6
15.01.2016,0.8,0,0.5,1.6
16.01.2016,1,0.7,0.9,1.5
17.01.2016,0,0.3,0.3,1.5
18.01.2016,1.2,3.5,1.3,1.5
19.01.2016,0.5,0.1,0.1,1.5
20.01.2016,0,0,0,1.4
21.01.2016,0.3,0,0,1.4
22.01.2016,0,0,0,1.4
23.01.2016,0.4,0.1,1.5,1.4
24.01.2016,0.4,2.8,2.4,1.4
25.01.2016,2,3,7.9,1.4
26.01.2016,7.9,7.7,4.5,1.5
27.01.2016,5.5,6.2,7.8,2.3
28.01.2016,3,2.4,3,3.7
29.01.2016,1.9,2.7,2.9,8.6
30.01.2016,0,0.2,0,9.6
31.01.2016,0.06,0,0.1,12.4
01.02.2016,2.4,2.9,4.7,9.6
02.02.2016,2,0.9,1.5,6.5
03.02.2016,0,0.5,0.1,5.4
04.02.2016,0.8,0.3,0.6,4.8
05.02.2016,0,0,0,4.4
06.02.2016,4.6,3.6,5.1,4.1
07.02.2016,0.1,0.4,0.1,4.1
08.02.2016,6.6,7,8.5,7.1
09.02.2016,3.9,3.9,6.6,17
10.02.2016,8.6,19.3,14.9,38.3
11.02.2016,8.3,8,12,56.7
12.02.2016,2.3,1.5,6.6,60
13.02.2016,2.8,4.9,8.3,49.6
14.02.2016,4.1,3.7,2.8,39.5
15.02.2016,0,0,0.06,31.7
16.02.2016,0,0,0,24.7
17.02.2016,0,0,0,20.4
18.02.2016,5.2,6.4,1.6,17.6
19.02.2016,2.3,3.8,2.4,16.4
20.02.2016,4.8,8.8,11.4,15.4
21.02.2016,5,8.4,8.8,13.6
22.02.2016,2.2,0.6,1.6,12.2
23.02.2016,0.5,0,0.1,11.4
24.02.2016,0,0,0,10.3
25.02.2016,1.2,0.1,1,9.8
26.02.2016,1.3,1.1,0.2,9.1
27.02.2016,0.4,0,0.1,8.1
28.02.2016,0,0,0,7.9
29.02.2016,0,0,0,7.3
01.03.2016,0,0,0,7.1
02.03.2016,0,0,0,6.9
03.03.2016,0,0,0,6.5
04.03.2016,0,0,0,6.3
05.03.2016,1.3,1.2,0.9,6.3
06.03.2016,0.2,0.2,1.3,6.1
07.03.2016,2.5,3.1,1.6,5.9
08.03.2016,3.6,5.4,2.5,6.1
09.03.2016,0,0,0,5.9
10.03.2016,0,0,0,6.5
11.03.2016,0,0,0,6.5
12.03.2016,0,0,0,6.3
13.03.2016,0.3,0.3,0.1,6.3
14.03.2016,0,0.1,0,6.5
15.03.2016,0,0,0,6.9
16.03.2016,0,0,0,7.7
17.03.2016,0.06,1.4,1,12.9
18.03.2016,0,0,0.06,21
19.03.2016,0,0,0,19.6
20.03.2016,1.6,3.6,1.7,15.1
21.03.2016,0,1,0,13.2
22.03.2016,0,0,0,11
23.03.2016,0.3,0,0,10.1
24.03.2016,0.1,0,0,8.8
25.03.2016,0.2,1.2,0.5,7.9
26.03.2016,0.1,0.2,0,7.7
27.03.2016,0,0,0,12
28.03.2016,0,0,0,31
29.03.2016,0,0,0,41.1
30.03.2016,0,0,0.1,43
31.03.2016,0,0,0,43
01.04.2016,0.2,2,0,41
02.04.2016,0,1.5,0.3,38
03.04.2016,0,0.4,1.3,37
04.04.2016,0,0,0,34
05.04.2016,0,1.1,1,32
06.04.2016,1.3,3,2.8,31
07.04.2016,1,1.5,1.2,36
08.04.2016,0.1,0.2,0.1,41
09.04.2016,0.06,0.1,0.8,40
10.04.2016,0,0,0,37
11.04.2016,0,0,0,33
12.04.2016,0,0,0,30
13.04.2016,0,0,0,26
14.04.2016,0,0,0,23
15.04.2016,0,0,0,21
16.04.2016,0.4,0.5,0.2,18.7
17.04.2016,4.4,4.4,3.7,17
18.04.2016,0.2,0.8,0.6,16.7
19.04.2016,0.7,0.1,0.6,18.4
20.04.2016,0.8,0.1,0.06,18.1
21.04.2016,0,0,0,16.7
22.04.2016,0.06,2,0.4,15.6
23.04.2016,0.06,2.2,2.1,14.7
24.04.2016,9.5,14.3,13.9,13.9
25.04.2016,2.7,3.6,2.2,16.7
26.04.2016,19.7,22.4,20.7,23
27.04.2016,0.4,0,0,43
28.04.2016,8.1,12.9,14.1,54
29.04.2016,0,0,0,55
30.04.2016,7.1,1,1.1,52
01.05.2016,0,0,0,47.6
02.05.2016,0,0,0,44.2
03.05.2016,0,0,0,37.8
04.05.2016,0,0,0,31.8
05.05.2016,0,0,0,26.3
06.05.2016,0,0,0,22.1
07.05.2016,0,0,0,18.9
08.05.2016,0,0,0,16.4
09.05.2016,0,0,0,14.4
10.05.2016,0.2,0,0.06,12.6
11.05.2016,0,0,0,10.8
12.05.2016,0,0,0,9.5
13.05.2016,0,0,0,8.2
14.05.2016,7.4,14.5,9.5,7.5
15.05.2016,1,0.1,2.6,7.4
16.05.2016,0.8,1.5,1,7.7
17.05.2016,0,0,0,7.4
18.05.2016,0,0,0,6.8
19.05.2016,0,0,0,6.1
20.05.2016,0,0,0,5.8
21.05.2016,0,0.2,0,5.3
22.05.2016,0,0,0,5
23.05.2016,0,0,0,4.7
24.05.2016,0,0,0,4.4
25.05.2016,0,0,0,4.1
26.05.2016,15,26.8,10.2,3.7
27.05.2016,0.8,0,0,4.6
28.05.2016,0,0,0,6
29.05.2016,0,0,0,5.9
30.05.2016,0,0,0,5.2
31.05.2016,0,0,0,4.6
01.06.2016,0,0,0,3.9
02.06.2016,0,0.9,0,3.9
03.06.2016,0,0.3,0,3.9
04.06.2016,0,0,0,3.6
05.06.2016,0.06,0,0,3.3
06.06.2016,0,0,0,3.2
07.06.2016,2.5,2.2,1.4,3.2
08.06.2016,0.7,2.3,1.5,3.2
09.06.2016,0.5,0,0.06,3.2
10.06.2016,0.06,0.6,0.1,3.3
11.06.2016,0,0,0,3.3
12.06.2016,0,0,0,3.2
13.06.2016,0,0,0,3.1
14.06.2016,0,0,0,2.9
15.06.2016,11,18.1,10,2.9
16.06.2016,14.5,5.2,3.8,3.2
17.06.2016,11,17.3,17.2,4.4
18.06.2016,6.5,11.6,14.2,6.9
19.06.2016,2,0.3,0.1,9.9
20.06.2016,0,0,0,10.3
21.06.2016,0,0,0,8
22.06.2016,0,0,0,6.1
23.06.2016,6.1,1,0,5.2
24.06.2016,0,0.2,0,4.5
25.06.2016,0,0,0,4.2
26.06.2016,0,0,0,3.9
27.06.2016,13.2,21.2,19,3.8
28.06.2016,0,0,0,4.2
29.06.2016,0.06,0,0.3,5
30.06.2016,8.1,0,0.1,4.8
01.07.2016,0,0,0,4.1
02.07.2016,3.3,7.9,15,3.9
03.07.2016,23.1,13.4,9,3.8
04.07.2016,9.5,3.1,3.1,4.2
05.07.2016,1.7,7.8,3.8,7.1
06.07.2016,2.1,0.7,1.3,10.3
07.07.2016,4.9,2.2,2.5,8.6
08.07.2016,1.4,0.5,0.7,7.2
09.07.2016,0,0,0.3,7.8
10.07.2016,0,1.5,2.6,8.7
11.07.2016,9.3,2.9,9.8,10.1
12.07.2016,1.5,0.7,4.6,10.2
13.07.2016,0,0,1.5,8.7
14.07.2016,0,0,0,8.5
15.07.2016,13.5,22.3,28.5,7.6
16.07.2016,0,0,0,16.9
17.07.2016,0,0,0,21.3
18.07.2016,0,0.2,0,16.4
